id,value1,value2
162752,94,78
162753,97,48
162754,82,79
162755,73,5
162756,75,33
162757,17,20
162758,32,92
162759,55,66
162760,56,81
162761,7,98
162762,28,28
162763,26,60
162764,49,71
162765,11,43
162766,7,27
162767,27,90
162768,92,46
162769,64,23
162770,96,77
162771,40,51
162772,13,98
162773,38,17
162774,90,30
162775,75,42
162776,46,67
162777,23,87
162778,49,71
162779,32,84
162780,44,25
162781,74,3
162782,92,60
162783,47,62
162784,76,74
162785,42,71
162786,47,81
162787,86,60
162788,29,28
162789,51,32
162790,62,58
162791,51,31
162792,12,40
162793,41,14
162794,33,59
162795,91,7
162796,74,50
162797,51,98
162798,83,15
162799,91,36
162800,85,67
162801,42,38
162802,62,68
162803,17,85
162804,26,3
162805,28,43
162806,15,95
162807,49,52
162808,95,64
162809,23,70
162810,97,36
162811,68,5
162812,77,75
162813,25,97
162814,82,34
162815,27,96
162816,24,5
162817,70,1
162818,43,26
162819,100,75
162820,87,94
162821,82,92
162822,44,41
162823,8,24
162824,9,59
162825,53,21
162826,59,67
162827,53,92
162828,85,79
162829,6,91
162830,49,78
162831,57,52
162832,41,96
162833,12,43
162834,4,92
162835,2,34
162836,31,19
162837,19,8
162838,73,74
162839,16,75
162840,99,7
162841,65,24
162842,8,61
162843,58,14
162844,28,81
162845,26,11
162846,55,74
162847,93,85
162848,46,65
162849,10,83
162850,75,51
162851,4,3
162852,70,97
162853,37,90
162854,99,91
162855,36,93
162856,69,74
162857,43,2
162858,25,36
162859,18,61
162860,42,37
162861,79,69
162862,25,24
162863,18,84
162864,93,46
162865,65,12
162866,61,92
162867,63,58
162868,50,59
162869,78,98
162870,8,76
162871,91,74
162872,89,51
162873,57,82
162874,57,15
162875,70,18
162876,93,94
162877,71,6
162878,38,89
162879,36,8
162880,99,25
162881,17,21
162882,58,10
162883,16,77
162884,67,67
162885,75,3
162886,51,38
162887,28,86
162888,90,52
162889,86,44
162890,66,6
162891,35,23
162892,58,26
162893,36,8
162894,49,4
162895,5,65
162896,40,42
162897,50,8
162898,45,85
162899,78,58
162900,76,24
162901,62,35
162902,96,59
162903,72,36
162904,99,55
162905,18,94
162906,94,55
162907,12,7
162908,85,53
162909,66,51
162910,68,84
162911,51,27
162912,76,58
162913,37,56
162914,77,40
162915,59,5
162916,33,90
162917,80,76
162918,16,73
162919,81,32
162920,59,73
162921,2,42
162922,82,14
162923,85,63
162924,43,55
162925,67,21
162926,31,60
162927,22,17
162928,18,70
162929,66,8
162930,23,29
162931,62,12
162932,69,69
162933,55,98
162934,46,47
162935,45,72
162936,21,35
162937,77,7
162938,75,14
162939,32,64
162940,30,37
162941,76,94
162942,7,23
162943,65,33
162944,16,93
162945,62,96
162946,30,45
162947,54,38
162948,14,3
162949,98,31
162950,21,97
162951,27,89
162952,56,51
162953,46,49
162954,36,37
162955,8,51
162956,10,18
162957,62,2
162958,11,35
162959,98,41
162960,6,72
162961,48,99
162962,69,23
162963,9,48
162964,68,37
162965,68,27
162966,38,78
162967,89,9
162968,13,1
162969,15,68
162970,29,12
162971,34,82
162972,18,99
162973,88,83
162974,90,81
162975,9,90
162976,86,86
162977,62,6
162978,67,16
162979,47,31
162980,28,63
162981,41,84
162982,5,79
162983,6,84
162984,18,93
162985,15,82
162986,83,14
162987,40,46
162988,14,71
162989,72,83
162990,9,22
162991,8,20
162992,44,1
162993,30,4
162994,47,31
162995,64,82
162996,24,58
162997,11,19
162998,71,57
162999,59,54
163000,2,79
163001,89,91
163002,32,77
163003,83,14
163004,51,26
163005,29,33
163006,43,78
163007,64,67
163008,3,10
163009,67,33
163010,36,31
163011,42,100
163012,13,64
163013,31,75
163014,23,38
163015,27,93
163016,49,51
163017,12,82
163018,85,46
163019,33,86
163020,25,43
163021,18,86
163022,73,5
163023,81,35
163024,56,92
163025,43,78
163026,85,20
163027,59,24
163028,1,4
163029,1,39
163030,62,10
163031,49,54
163032,16,37
163033,11,51
163034,83,68
163035,57,11
163036,66,70
163037,19,20
163038,11,52
163039,46,23
163040,10,11
163041,19,96
163042,79,63
163043,62,8
163044,69,84
163045,35,21
163046,68,73
163047,43,45
163048,30,16
163049,86,98
163050,77,62
163051,81,62
163052,45,55
163053,90,68
163054,64,40
163055,55,15
163056,70,88
163057,45,96
163058,60,72
163059,10,31
163060,4,99
163061,14,24
163062,51,17
163063,27,99
163064,33,12
163065,71,96
163066,32,55
163067,43,18
163068,69,11
163069,30,6
163070,30,5
163071,35,50
163072,27,50
163073,84,19
163074,44,98
163075,60,62
163076,1,48
163077,48,40
163078,82,55
163079,78,23
163080,4,39
163081,79,5
163082,74,44
163083,16,83
163084,3,87
163085,52,33
163086,49,85
163087,36,27
163088,39,42
163089,2,30
163090,87,23
163091,88,33
163092,99,71
163093,8,59
163094,57,58
163095,65,10
163096,33,41
163097,7,76
163098,61,30
163099,65,100
163100,23,71
163101,70,54
163102,16,61
163103,2,45
163104,31,7
163105,38,24
163106,25,75
163107,8,38
163108,54,68
163109,63,6
163110,12,66
163111,100,64
163112,44,52
163113,58,44
163114,10,81
163115,47,21
163116,82,25
163117,1,3
163118,71,95
163119,46,69
163120,23,69
163121,50,18
163122,98,33
163123,45,48
163124,34,41
163125,88,1
163126,23,50
163127,89,1
163128,63,65
163129,31,94
163130,47,64
163131,26,20
163132,26,24
163133,32,78
163134,73,86
163135,31,85
163136,33,88
163137,58,54
163138,39,30
163139,1,31
163140,74,66
163141,48,31
163142,93,3
163143,33,85
163144,56,20
163145,21,87
163146,70,34
163147,85,5
163148,94,56
163149,42,58
163150,95,67
163151,78,17
163152,75,89
163153,45,40
163154,80,67
163155,9,64
163156,30,26
163157,56,6
163158,42,58
163159,18,12
163160,85,94
163161,49,96
163162,68,41
163163,8,46
163164,25,84
163165,33,73
163166,12,94
163167,35,74
163168,47,17
163169,73,31
163170,84,46
163171,13,62
163172,93,67
163173,7,73
163174,34,32
163175,64,97
163176,2,30
163177,68,30
163178,23,21
163179,61,24
163180,77,12
163181,33,81
163182,48,75
163183,65,52
163184,18,68
163185,63,64
163186,86,96
163187,40,47
163188,80,5
163189,72,25
163190,49,11
163191,83,21
163192,53,87
163193,19,16
163194,77,1
163195,84,81
163196,46,71
163197,27,65
163198,64,60
163199,74,63
163200,19,78
163201,60,47
163202,99,64
163203,59,27
163204,81,85
163205,15,90
163206,100,56
163207,22,97
163208,56,56
163209,35,82
163210,25,52
163211,30,93
163212,2,89
163213,24,99
163214,21,90
163215,29,82
163216,87,61
163217,51,59
163218,73,33
163219,45,66
163220,92,80
163221,29,4
163222,69,75
163223,59,32
163224,11,43
163225,92,54
163226,6,30
163227,56,92
163228,22,59
163229,95,74
163230,7,62
163231,24,29
163232,58,28
163233,64,25
163234,60,3
163235,94,35
163236,3,28
163237,59,28
163238,10,53
163239,50,35
163240,71,42
163241,67,63
163242,35,51
163243,29,8
163244,56,34
163245,55,16
163246,20,10
163247,5,17
163248,90,52
163249,46,89
163250,13,24
163251,10,79
163252,26,50
163253,62,100
163254,92,53
163255,21,17
163256,68,74
163257,20,59
163258,19,36
163259,15,1
163260,72,61
163261,93,4
163262,75,55
163263,15,84
163264,49,86
163265,56,93
163266,33,99
163267,45,24
163268,77,37
163269,23,75
163270,59,18
163271,69,32
163272,74,60
163273,50,71
163274,81,55
163275,95,73
163276,29,28
163277,87,81
163278,11,12
163279,82,6
163280,48,8
163281,58,95
163282,29,50
163283,71,75
163284,37,78
163285,43,40
163286,73,92
163287,54,21
163288,77,72
163289,24,51
163290,36,29
163291,85,99
163292,84,33
163293,72,44
163294,10,54
163295,93,13
163296,33,47
163297,24,83
163298,23,22
163299,61,21
163300,25,99
163301,35,48
163302,70,56
163303,92,10
163304,19,80
163305,75,53
163306,58,83
163307,12,78
163308,3,25
163309,63,15
163310,58,31
163311,19,48
163312,69,59
163313,93,47
163314,25,54
163315,47,30
163316,57,63
163317,43,53
163318,68,11
163319,75,30
163320,13,5
163321,55,89
163322,75,66
163323,89,41
163324,27,15
163325,73,51
163326,50,22
163327,40,72
163328,83,41
163329,17,95
163330,47,88
163331,39,32
163332,36,84
163333,18,35
163334,1,70
163335,55,91
163336,50,62
163337,37,31
163338,98,56
163339,20,86
163340,36,57
163341,43,98
163342,74,18
163343,92,49
163344,96,64
163345,58,92
163346,78,88
163347,73,18
163348,84,28
163349,100,67
163350,6,37
163351,60,77
163352,94,48
163353,66,10
163354,27,15
163355,97,79
163356,73,79
163357,49,71
163358,65,84
163359,86,54
163360,23,85
163361,12,8
163362,78,55
163363,91,45
163364,81,18
163365,4,90
163366,67,58
163367,97,77
163368,76,79
163369,25,70
163370,96,24
163371,17,20
163372,78,52
163373,42,77
163374,30,30
163375,97,32
163376,11,22
163377,7,48
163378,2,60
163379,10,14
163380,7,83
163381,80,58
163382,4,42
163383,69,73
163384,53,55
163385,37,43
163386,4,48
163387,76,56
163388,66,75
163389,4,75
163390,19,18
163391,73,89
163392,24,86
163393,85,93
163394,84,9
163395,21,92
163396,33,41
163397,53,27
163398,80,67
163399,2,74
163400,39,20
163401,29,25
163402,78,65
163403,6,30
163404,51,40
163405,99,10
163406,38,21
163407,42,31
163408,98,34
163409,77,10
163410,21,28
163411,95,46
163412,32,60
163413,95,25
163414,61,47
163415,53,36
163416,29,36
163417,25,8
163418,4,5
163419,11,58
163420,89,7
163421,30,51
163422,41,86
163423,45,91
163424,85,2
163425,35,97
163426,14,20
163427,78,44
163428,73,28
163429,65,7
163430,50,10
163431,55,4
163432,67,22
163433,68,89
163434,54,5
163435,29,33
163436,19,21
163437,98,92
163438,30,79
163439,55,65
163440,80,46
163441,26,78
163442,67,78
163443,44,35
163444,94,52
163445,17,19
163446,86,15
163447,77,100
163448,3,87
163449,62,79
163450,43,45
163451,100,88
163452,32,77
163453,83,33
163454,57,81
163455,87,80
163456,58,24
163457,49,85
163458,94,61
163459,94,87
163460,94,31
163461,82,68
163462,98,94
163463,25,4
163464,79,10
163465,51,26
163466,57,75
163467,13,85
163468,23,23
163469,82,26
163470,90,33
163471,70,1
163472,11,10
163473,41,52
163474,36,9
163475,48,100
163476,34,88
163477,60,96
163478,99,15
163479,15,34
163480,73,33
163481,26,45
163482,26,76
163483,89,19
163484,4,50
163485,5,89
163486,13,57
163487,82,66
163488,36,77
163489,36,16
163490,45,22
163491,59,71
163492,9,97
163493,64,32
163494,15,26
163495,5,83
163496,43,59
163497,18,26
163498,11,75
163499,14,41
163500,68,35
163501,27,52
163502,99,85
163503,16,7
163504,68,51
163505,11,57
163506,48,64
163507,57,93
163508,53,97
163509,11,31
163510,18,96
163511,72,54
163512,27,29
163513,20,58
163514,87,3
163515,14,47
163516,98,67
163517,15,76
163518,1,89
163519,43,87
163520,45,39
163521,25,69
163522,16,73
163523,46,84
163524,52,75
163525,55,20
163526,31,41
163527,11,41
163528,33,36
163529,10,98
163530,91,50
163531,76,97
163532,13,46
163533,44,64
163534,8,50
163535,16,98
163536,11,45
163537,37,83
163538,53,40
163539,35,27
163540,26,31
163541,44,99
163542,33,41
163543,37,87
163544,94,14
163545,5,94
163546,11,91
163547,3,62
163548,17,99
163549,9,5
163550,30,16
163551,18,19
163552,58,85
163553,72,27
163554,64,81
163555,41,8
163556,100,8
163557,99,76
163558,98,89
163559,52,7
163560,57,55
163561,16,38
163562,13,53
163563,7,75
163564,43,74
163565,49,28
163566,63,84
163567,62,75
163568,40,6
163569,92,42
163570,47,43
163571,75,2
163572,6,56
163573,43,68
163574,5,39
163575,99,96
163576,55,10
163577,13,97
163578,14,76
163579,41,45
163580,96,33
163581,17,20
163582,65,66
163583,89,7
163584,68,46
163585,83,22
163586,73,27
163587,78,64
163588,45,16
163589,66,69
163590,86,36
163591,100,81
163592,2,16
163593,40,43
163594,85,81
163595,19,40
163596,91,45
163597,41,68
163598,84,99
163599,69,13
163600,14,89
163601,40,54
163602,69,24
163603,2,61
163604,84,73
163605,81,96
163606,65,16
163607,51,2
163608,10,22
163609,75,32
163610,1,94
163611,36,66
163612,46,18
163613,71,54
163614,81,34
163615,64,95
163616,90,72
163617,72,61
163618,95,48
163619,18,49
163620,13,60
163621,63,98
163622,76,54
163623,38,84
163624,39,5
163625,67,46
163626,15,86
163627,1,22
163628,70,59
163629,34,81
163630,39,28
163631,16,65
163632,63,14
163633,90,23
163634,69,38
163635,73,97
163636,59,20
163637,6,14
163638,53,69
163639,66,100
163640,4,38
163641,54,97
163642,81,65
163643,100,73
163644,30,91
163645,42,8
163646,74,11
163647,62,70
163648,100,19
163649,68,85
163650,86,86
163651,53,18
163652,76,70
163653,96,7
163654,10,80
163655,51,65
163656,63,26
163657,54,1
163658,2,27
163659,35,74
163660,88,15
163661,48,59
163662,35,98
163663,74,53
163664,63,27
163665,34,80
163666,46,67
163667,98,53
163668,99,12
163669,26,18
163670,41,98
163671,70,57
163672,49,84
163673,7,96
163674,20,88
163675,16,17
163676,25,1
163677,49,57
163678,92,98
163679,1,30
163680,72,61
163681,51,51
163682,62,21
163683,18,32
163684,19,27
163685,100,53
163686,52,66
163687,69,42
163688,91,42
163689,44,48
163690,64,32
163691,58,96
163692,54,16
163693,86,95
163694,10,100
163695,80,48
163696,95,98
163697,5,30
163698,64,30
163699,90,43
163700,71,26
163701,61,27
163702,29,10
163703,77,35
163704,13,8
163705,54,43
163706,3,17
163707,92,47
163708,89,2
163709,37,36
163710,54,48
163711,89,89
163712,51,77
163713,90,5
163714,30,53
163715,89,40
163716,26,71
163717,85,60
163718,62,45
163719,27,67
163720,89,62
163721,19,52
163722,34,78
163723,73,84
163724,99,70
163725,24,45
163726,86,79
163727,66,96
163728,77,91
163729,6,9
163730,19,74
163731,76,4
163732,77,37
163733,95,55
163734,58,69
163735,35,98
163736,64,77
163737,15,38
163738,22,21
163739,71,96
163740,1,66
163741,74,100
163742,29,76
163743,9,69
163744,4,25
163745,5,58
163746,69,25
163747,37,53
163748,71,8
163749,28,37
163750,29,8
163751,58,45
163752,47,21
163753,26,67
163754,32,47
163755,84,80
163756,42,8
163757,64,65
163758,77,16
163759,75,73
163760,6,79
163761,55,35
163762,34,41
163763,64,60
163764,35,72
163765,31,34
163766,26,35
163767,61,32
163768,56,9
163769,61,6
163770,71,90
163771,4,14
163772,79,44
163773,83,12
163774,90,87
163775,10,92
163776,88,81
163777,41,57
163778,44,33
163779,12,51
163780,75,92
163781,22,85
163782,100,23
163783,98,33
163784,78,82
163785,20,99
163786,97,84
163787,89,96
163788,47,27
163789,36,71
163790,20,21
163791,60,38
163792,74,23
163793,38,79
163794,22,15
163795,20,23
163796,98,43
163797,70,35
163798,99,22
163799,79,5
163800,50,97
163801,93,17
163802,21,84
163803,50,79
163804,21,25
163805,41,73
163806,60,71
163807,30,62
163808,96,68
163809,66,74
163810,49,37
163811,79,46
163812,64,89
163813,19,58
163814,85,65
163815,39,60
163816,68,15
163817,73,32
163818,12,29
163819,23,12
163820,20,2
163821,70,42
163822,81,20
163823,60,20
163824,5,90
163825,20,16
163826,53,39
163827,34,99
163828,96,40
163829,46,82
163830,57,38
163831,1,38
163832,28,11
163833,53,73
163834,92,37
163835,81,56
163836,78,56
163837,56,86
163838,20,29
163839,13,50
163840,50,15
163841,12,30
163842,69,15
163843,72,27
163844,64,72
163845,98,91
163846,66,2
163847,76,5
163848,86,80
163849,74,35
163850,15,28
163851,92,67
163852,27,45
163853,36,88
163854,57,77
163855,19,52
163856,61,10
163857,12,51
163858,99,38
163859,82,1
163860,50,58
163861,20,92
163862,1,63
163863,17,96
163864,89,31
163865,57,19
163866,16,15
163867,24,49
163868,17,2
163869,80,54
163870,72,78
163871,74,13
163872,79,53
163873,93,53
163874,6,2
163875,37,8
163876,99,99
163877,62,79
163878,73,76
163879,48,40
163880,96,53
163881,55,63
163882,19,49
163883,60,87
163884,98,55
163885,49,97
163886,14,99
163887,18,73
163888,85,41
163889,12,100
163890,51,20
163891,1,56
163892,41,42
163893,97,65
163894,40,1
163895,53,85
163896,83,3
163897,90,93
163898,42,89
163899,75,36
163900,45,93
163901,10,96
163902,52,75
163903,25,2
163904,82,74
163905,16,27
163906,60,56
163907,78,22
163908,30,24
163909,34,83
163910,32,52
163911,42,34
163912,55,67
163913,33,68
163914,9,36
163915,54,95
163916,58,79
163917,22,14
163918,79,7
163919,80,62
163920,53,64
163921,80,60
163922,25,9
163923,92,36
163924,8,17
163925,38,30
163926,56,63
163927,66,22
163928,94,81
163929,21,91
163930,29,83
163931,34,29
163932,42,76
163933,62,21
163934,5,67
163935,60,35
163936,11,41
163937,71,74
163938,31,49
163939,42,97
163940,72,45
163941,46,91
163942,72,18
163943,46,23
163944,31,83
163945,23,25
163946,1,9
163947,78,69
163948,16,68
163949,95,10
163950,77,67
163951,58,96
163952,40,71
163953,36,34
163954,48,31
163955,5,34
163956,93,91
163957,72,50
163958,43,38
163959,84,46
163960,43,30
163961,19,86
163962,12,57
163963,6,4
163964,64,2
163965,89,92
163966,90,45
163967,99,17
163968,4,63
163969,99,39
163970,16,72
163971,76,41
163972,55,21
163973,59,68
163974,40,94
163975,27,40
163976,84,42
163977,21,1
163978,27,31
163979,53,93
163980,79,10
163981,5,3
163982,85,70
163983,65,14
163984,12,84
163985,93,88
163986,66,82
163987,25,7
163988,87,24
163989,76,48
163990,28,89
163991,74,1
163992,69,56
163993,21,46
163994,32,53
163995,67,42
163996,79,72
163997,77,78
163998,13,30
163999,82,81
164000,71,75
164001,98,55
164002,58,59
164003,6,43
164004,27,84
164005,4,97
164006,90,26
164007,14,100
164008,70,73
164009,55,48
164010,96,43
164011,31,21
164012,13,12
164013,96,15
164014,38,39
164015,84,79
164016,40,15
164017,56,63
164018,71,76
164019,36,88
164020,23,45
164021,98,6
164022,83,93
164023,54,21
164024,42,6
164025,89,68
164026,52,91
164027,97,33
164028,72,37
164029,86,36
164030,82,56
164031,74,37
164032,71,94
164033,87,26
164034,45,48
164035,21,63
164036,93,41
164037,68,97
164038,18,76
164039,45,12
164040,97,93
164041,37,48
164042,8,27
164043,31,88
164044,38,35
164045,84,58
164046,50,72
164047,81,73
164048,60,16
164049,86,100
164050,81,31
164051,89,53
164052,80,14
164053,79,88
164054,56,66
164055,94,93
164056,56,54
164057,55,68
164058,48,68
164059,74,31
164060,57,33
164061,16,87
164062,28,55
164063,15,11
164064,59,47
164065,18,48
164066,76,95
164067,32,70
164068,25,71
164069,26,51
164070,23,4
164071,86,25
164072,51,73
164073,28,68
164074,84,64
164075,67,97
164076,96,74
164077,6,18
164078,16,49
164079,83,57
164080,51,85
164081,37,53
164082,56,15
164083,74,67
164084,44,54
164085,84,47
164086,29,88
164087,100,13
164088,15,10
164089,81,6
164090,4,51
164091,96,25
164092,91,100
164093,15,22
164094,63,55
164095,60,53
164096,44,77
164097,55,83
164098,13,86
164099,32,97
164100,60,4
164101,78,98
164102,88,83
164103,91,4
164104,41,59
164105,71,43
164106,41,18
164107,72,19
164108,39,76
164109,76,29
164110,74,38
164111,45,28
164112,86,15
164113,23,92
164114,39,84
164115,73,64
164116,78,69
164117,35,5
164118,96,49
164119,56,21
164120,8,100
164121,78,51
164122,85,82
164123,25,90
164124,99,69
164125,22,35
164126,29,51
164127,80,31
164128,77,33
164129,4,82
164130,58,68
164131,78,76
164132,49,66
164133,54,55
164134,11,40
164135,88,15
164136,74,25
164137,68,94
164138,92,37
164139,87,71
164140,19,7
164141,25,28
164142,42,11
164143,42,41
164144,32,87
164145,21,33
164146,85,84
164147,59,5
164148,22,75
164149,88,7
164150,1,2
164151,99,95
164152,92,23
164153,42,19
164154,42,75
164155,66,23
164156,1,66
164157,97,23
164158,6,2
164159,55,66
164160,5,25
164161,40,55
164162,44,73
164163,75,71
164164,22,81
164165,27,80
164166,81,34
164167,41,91
164168,32,63
164169,68,33
164170,23,67
164171,30,48
164172,67,10
164173,85,78
164174,94,59
164175,73,66
164176,46,17
164177,92,50
164178,83,89
164179,36,28
164180,31,56
164181,82,26
164182,76,62
164183,19,84
164184,62,1
164185,41,85
164186,79,52
164187,31,94
164188,48,69
164189,85,30
164190,56,54
164191,59,23
164192,96,17
164193,27,70
164194,33,28
164195,97,18
164196,21,77
164197,33,17
164198,21,78
164199,5,56
164200,83,76
164201,73,38
164202,3,34
164203,81,28
164204,69,100
164205,57,16
164206,88,99
164207,53,59
164208,68,50
164209,26,59
164210,33,63
164211,62,46
164212,13,32
164213,32,23
164214,1,97
164215,15,4
164216,78,14
164217,54,57
164218,56,57
164219,75,40
164220,62,28
164221,15,29
164222,83,7
164223,57,93
164224,60,81
164225,73,40
164226,50,51
164227,33,41
164228,90,89
164229,31,56
164230,20,93
164231,62,53
164232,81,91
164233,13,21
164234,85,41
164235,83,68
164236,5,8
164237,6,48
164238,18,70
164239,56,33
164240,6,70
164241,93,16
164242,78,100
164243,46,44
164244,51,29
164245,38,63
164246,62,11
164247,90,59
164248,24,100
164249,70,33
164250,4,82
164251,54,43
164252,99,37
164253,13,78
164254,43,47
164255,14,40
164256,52,100
